PATIENT_ID,CHEK1,CHEK2,ATM,ATR,BAD,BAX,RAD51,BCL2,BCL2L1,BRCA1,BRCA2,TP53,PALB2,BRIP1
TCGA-31-1950,4.2906,3.9194,1.1899,1.2578,9.8797,11.7638,6.0119,0.4469,45.1183,3.3773,0.9352,65.368,4.1501,0.8567
TCGA-31-1951,4.1997,2.264,2.1929,2.0999,7.5933,15.3229,2.629,1.2013,64.5476,1.3525,1.0624,27.7741,2.4445,1.1954
TCGA-31-1953,4.8063,1.9017,1.2356,1.0479,11.5043,17.6437,5.5769,1.2703,37.7535,1.9258,0.557,10.8587,3.6562,0.6578
TCGA-31-1956,4.2412,3.0048,1.8206,0.8268,10.822,26.4495,5.1898,2.1597,47.7727,0.6347,0.6487,25.2159,4.3715,0.5912
TCGA-31-1959,5.0572,2.7841,1.5894,1.2971,10.44,20.3918,2.5342,0.8102,19.0226,0.1134,0.5613,28.5511,3.3401,0.712
TCGA-36-1568,2.2251,3.2045,1.3301,1.1765,10.9941,12.2573,2.8577,0.631,36.6997,0.1594,0.4376,18.3433,3.5992,0.4481
TCGA-36-1569,3.3721,1.8361,1.9363,1.0482,8.1543,11.3577,1.511,1.3889,57.4836,1.2063,0.1927,15.1687,3.0192,0.3919
TCGA-36-1570,2.6317,4.2689,2.2827,1.3471,5.8257,14.3656,6.3338,1.4076,31.439,1.1627,0.8918,2.6679,4.1808,1.2204
TCGA-36-1571,3.7154,4.3104,1.6787,1.0674,7.4172,8.5101,7.7439,1.4115,40.7316,2.3289,0.9723,32.9111,3.0764,1.4329
TCGA-36-1574,11.9399,4.4089,1.3389,1.2507,13.9886,11.0076,9.8932,0.8762,32.6375,4.1317,0.658,21.6621,5.3498,1.9894
TCGA-36-1575,5.1909,5.1842,4.2221,1.4968,8.1225,13.4389,2.4623,0.2779,87.8794,1.6253,1.1814,35.3489,5.4561,1.0024
TCGA-36-1576,7.2799,4.5814,2.0327,0.8553,11.0839,11.1514,8.8184,0.6461,37.4044,1.7266,0.9262,14.9091,2.5588,0.6739
TCGA-36-1577,13.6626,6.0264,1.6672,0.7956,18.133,10.1992,5.9695,2.3008,24.96,0.7527,1.9103,8.1286,5.9419,0.9676
TCGA-36-1578,3.3228,2.5879,2.6687,1.0135,18.9995,14.3989,2.6448,1.966,26.641,1.1646,0.3141,63.9029,6.3135,0.5136
TCGA-36-1580,2.1598,2.0366,1.329,0.8412,10.4791,17.4908,2.5595,0.5767,45.8481,0.6825,0.5223,54.1974,2.7361,0.4006
TCGA-36-1581,5.4321,6.2161,1.4123,1.8532,7.5364,14.8643,5.1264,1.8739,17.0267,4.7508,1.771,39.3097,4.6863,2.098
TCGA-3P-A9WA,4.9284,4.545,5.2631,3.4594,9.0584,9.0958,8.848,0.7053,39.0176,4.699,1.5706,38.4559,5.4243,1.0899
TCGA-57-1582,8.4319,6.0906,1.4943,1.0778,11.8781,18.4425,10.0051,0.3257,34.7147,1.2351,1.8196,44.4341,7.1216,2.4932
TCGA-57-1583,3.3801,4.8482,1.0696,0.9213,5.89,10.5431,3.7957,0.3675,37.0513,1.5413,1.0744,5.6427,4.2668,0.9173
TCGA-57-1584,3.4981,1.8496,2.2942,1.1466,11.0592,8.4656,3.3351,1.8031,26.9246,0.7606,0.1268,31.4876,2.039,0.2395
TCGA-57-1585,3.3247,3.8819,1.3511,0.8884,8.4487,18.8438,3.6795,0.6011,40.2015,0.6948,0.6174,31.1273,3.3633,0.4834
TCGA-57-1586,2.8133,2.7194,1.4416,1.8766,12.4481,13.1446,4.2316,1.8716,19.1522,0.7412,0.8243,85.6606,3.0628,2.2123
TCGA-57-1993,3.0461,3.3399,1.5841,1.8465,8.4678,12.9852,4.3635,0.5455,48.666,3.0694,1.1862,20.3953,3.3476,1.041
TCGA-57-1994,4.3183,3.1177,2.6632,2.0644,9.1126,11.4378,2.2542,1.3356,30.0014,2.6035,1.2535,7.5409,4.2151,0.0649
TCGA-59-2348,2.7544,4.1502,0.572,1.1633,6.5343,23.2442,4.7559,0.2696,64.6629,0.444,1.0694,23.5388,3.6133,0.4728
TCGA-59-2350,8.4636,5.7126,1.3804,1.8658,10.0723,25.4,6.315,0.5129,37.8249,1.8002,1.173,26.2548,2.6413,1.8772
TCGA-59-2351,4.0767,8.3571,1.2335,1.2252,10.1759,19.7828,4.8714,1.2936,37.5147,1.7928,0.7588,6.2506,3.9938,0.6376
TCGA-59-2352,2.9092,2.4831,1.5536,0.725,11.3532,19.2868,2.0816,0.7951,37.2207,0.9491,0.3544,39.8187,3.9357,0.7783
TCGA-59-2354,1.953,1.4925,1.8927,1.1435,12.8827,16.6331,3.2247,1.2905,31.2938,0.7145,0.4776,29.2008,3.771,0.7319
TCGA-59-2355,2.6274,3.8269,1.3487,1.1162,9.9222,12.5363,3.0864,1.1328,38.6952,0.5308,0.4393,5.2284,2.0092,0.5123
TCGA-59-2363,11.5731,5.4457,2.3569,0.5304,10.5147,20.4146,3.9864,1.8811,34.3423,0.095,1.5047,35.0309,2.1244,2.6487
TCGA-59-A5PD,7.5892,4.0618,1.7953,1.3556,9.1245,16.5087,11.9481,0.0974,33.7854,3.6537,2.4378,3.0579,3.3213,1.6977
TCGA-5X-AA5U,6.2711,3.2056,3.1738,2.5198,5.7051,5.8441,5.3868,4.6059,40.2712,4.3125,2.8649,5.0042,5.3276,2.2001
TCGA-61-1721,0.9685,1.5536,2.4789,0.621,10.9481,12.0544,0.4876,3.2916,16.9496,0.5123,0.1618,19.6669,2.2535,0.2803
TCGA-61-1724,2.3283,5.4342,1.2031,2.0958,8.8782,12.0256,4.2487,0.4306,55.6333,0.0938,0.5264,2.5152,4.6903,1.2288
TCGA-61-1725,3.5463,3.7945,1.0529,0.8863,18.9579,23.6691,6.6419,0.5348,29.5955,1.2012,0.4317,55.067,2.3154,0.4688
TCGA-61-1728,3.0095,3.7023,1.7484,0.8197,10.5774,18.0756,4.9625,1.548,53.6527,0.9666,0.7441,37.3243,3.2774,0.3041
TCGA-61-1733,2.6608,1.7744,0.9819,1.3755,14.6739,20.1661,2.2429,0.8975,96.8893,1.1632,0.6227,4.6688,4.977,0.4259
TCGA-61-1736,5.3321,3.7628,2.0279,2.239,8.4346,14.8666,3.3624,2.1113,32.0486,1.9838,1.8383,30.3039,1.8646,0.9949
TCGA-61-1737,9.0211,5.4311,1.0443,1.3455,8.9354,24.2417,3.6816,0.4377,31.6362,4.1726,0.2647,7.0819,5.0484,2.707
TCGA-61-1738,3.207,4.1695,0.7567,0.5539,19.002,22.7212,2.9583,0.4205,22.2483,0.7007,0.7487,35.4396,3.3058,0.5286
TCGA-61-1740,7.6413,3.7166,1.7224,1.1966,14.7747,17.5245,4.7722,0.6087,24.1842,1.1289,1.2673,79.5021,6.1246,1.7896
TCGA-61-1741,8.6724,3.725,1.7381,0.667,6.7332,14.8967,3.587,2.3098,111.1254,3.1366,1.2507,57.698,4.8453,1.5289
TCGA-61-1743,3.3469,6.3387,0.8455,0.8039,8.0092,12.1081,6.0502,0.5574,48.8656,1.3041,0.7704,3.7381,3.4608,0.7027
TCGA-61-1900,8.4146,2.636,1.4129,0.6634,22.5759,13.6382,3.6527,5.001,43.4468,1.0388,1.4403,7.2108,4.8709,2.9624
TCGA-61-1907,5.2352,5.3572,1.6104,0.817,18.0474,14.7929,2.5211,1.0581,26.5927,0.6222,0.3316,5.3773,3.1364,0.5147
TCGA-61-1910,2.2469,1.625,1.1514,1.3196,10.1621,13.4692,2.8495,1.0885,33.0738,0.1034,0.5873,8.0569,3.905,1.3213
TCGA-61-1911,0.9009,4.6952,1.0909,1.208,17.2912,18.3112,2.182,0.6182,48.4432,0.9067,0.8051,32.8565,3.4426,0.2954
TCGA-61-1914,6.1055,8.2969,1.0026,0.9811,21.445,32.3433,3.4959,0.3204,50.104,0.672,0.3568,20.9692,4.675,0.6978
TCGA-61-1918,2.6135,3.5364,1.968,1.2611,13.9674,8.3429,3.8896,1.085,31.9491,0.6191,0.2232,22.4821,4.8833,0.2801
TCGA-61-1919,5.7642,4.8344,1.9533,0.7562,9.6203,21.9228,5.3677,0.4776,29.5175,1.8499,0.6618,32.9916,3.1674,1.069
TCGA-61-1995,10.8143,3.6934,2.7998,1.1547,11.0136,12.2724,5.3321,1.5571,18.7012,2.2798,0.72,27.6299,3.1106,1.0106
TCGA-61-1998,5.4067,2.6557,1.3331,0.9988,6.7948,18.0425,3.8925,1.5988,35.9563,1.0328,0.8498,37.3919,3.5297,0.831
TCGA-61-2000,5.0732,21.4452,1.432,0.8531,9.0645,9.4546,12.1433,0.7306,23.8528,2.3882,1.027,43.9664,4.157,1.6795
TCGA-61-2002,15.2221,4.7502,1.0098,1.1015,12.1387,14.2709,5.2914,0.7179,25.2492,1.4102,0.5363,6.4717,3.742,0.7725
TCGA-61-2003,2.0933,3.0084,1.341,1.247,8.083,14.0777,2.8819,1.0106,48.4304,1.1381,0.644,31.6739,2.7323,0.4572
TCGA-61-2008,3.233,2.4364,1.989,1.1035,17.0312,18.0275,1.2231,1.4678,38.1619,1.1146,0.4611,6.1362,3.7484,0.4454
TCGA-61-2008,6.3928,5.4315,2.2807,1.3099,10.7994,12.077,2.1757,0.6491,35.9185,5.3895,0.9834,4.4958,4.3878,2.6508
TCGA-61-2009,2.2759,4.0107,1.2555,1.0869,12.2175,22.4247,3.1972,0.8745,52.3631,0.9271,0.3867,29.7898,6.0702,0.3505
TCGA-61-2012,3.5556,2.6126,0.9832,0.6631,13.9433,18.455,6.1777,0.5853,52.0963,1.6252,0.8745,97.8906,3.752,0.5975
TCGA-61-2016,3.9703,1.979,1.0132,1.1377,11.0956,10.2431,3.0511,1.4756,23.4409,0.9957,0.2883,3.663,3.7811,0.1023
TCGA-61-2088,2.3806,2.3629,3.9913,1.0029,9.8513,15.6853,2.5273,14.9663,17.1329,1.4091,0.3086,19.9476,1.9804,0.6176
TCGA-61-2092,2.2702,4.6795,1.1403,0.8877,8.0698,16.6518,4.5118,0.1232,14.502,1.775,0.6476,57.5555,3.8622,0.5337
TCGA-61-2094,4.774,7.0722,3.5357,2.2423,4.164,10.4282,3.9595,2.3627,26.7455,0.9417,0.9171,22.8899,3.0269,0.7822
TCGA-61-2095,2.5622,2.2682,3.2339,1.4964,6.4128,20.2261,1.9834,0.9525,45.9623,1.9458,0.7011,21.186,3.668,0.7176
TCGA-61-2097,1.8087,2.8553,1.62,1.212,6.9047,13.1464,1.3758,1.9284,25.1538,0.8077,0.4097,12.7312,2.1113,0.2805
TCGA-61-2098,4.8059,2.4149,1.6686,1.4633,9.2289,12.5535,2.6346,1.7494,58.2336,3.4575,1.3405,27.0598,4.1685,6.5607
TCGA-61-2101,3.3688,8.3121,1.3213,0.9238,11.2604,17.4269,1.9488,0.5631,62.7853,0.8418,0.477,3.6391,3.9118,0.4626
TCGA-61-2102,3.8124,3.841,0.9377,0.8635,6.4562,19.8101,4.7824,1.9716,14.1879,2.7343,1.2381,19.7677,4.495,1.5792
TCGA-61-2104,3.1491,4.7115,1.8059,1.9059,7.0756,16.0102,2.956,0.7574,34.1113,0.8028,0.6289,35.2944,4.7178,0.5036
TCGA-61-2109,11.1432,3.7848,2.9179,1.7661,11.8318,15.284,8.1607,0.9551,30.422,0.7781,0.946,6.4249,2.4082,0.7433
TCGA-61-2110,4.9865,3.7126,1.9631,1.2893,15.0356,18.3985,2.6518,1.7,34.5428,1.3019,1.4364,35.7457,3.2769,0.5064
TCGA-61-2111,2.5609,4.4868,1.33,1.3294,6.2467,12.2454,3.0594,0.485,35.4135,1.4383,1.0069,22.7259,3.8654,1.2217
TCGA-61-2113,5.653,6.5221,1.585,1.1925,5.7372,21.4403,4.1149,0.4201,27.9543,3.0246,0.752,30.5579,3.2067,1.1052
TCGA-OY-A56P,8.7994,3.1226,8.0794,3.0274,4.4286,6.3947,1.792,3.5636,27.2399,3.7376,1.1749,35.7874,5.8571,2.4581
TCGA-OY-A56Q,3.2407,3.1555,2.0717,1.8923,4.6888,3.7778,0.9377,2.7516,31.9363,1.114,0.4923,4.6743,5.5766,0.4394
TCGA-VG-A8LO,10.5441,3.8003,4.4039,2.8514,8.5591,9.8439,4.3895,0.4115,35.1871,0.9206,0.982,24.625,3.7479,0.6454
TCGA-WR-A838,5.2954,4.1665,3.4441,2.2416,5.1175,13.375,5.6572,0.2333,18.8868,1.9617,1.7377,36.9886,2.6423,1.198
